run_id,experiment_id,scheme,dataset_id,topology_id,budget,seed,git_commit,start_time,end_time,duration_sec,status,run_dir
exp_main_v1__flat_iroute__smartcity_v1__rf_3967_exodus__seed1__20260313_113001,exp_main_v1,flat_iroute,smartcity_v1,rf_3967_exodus,,1,922a148,2026-03-13T10:36:54Z,2026-03-13T10:37:51Z,56.695,completed,runs/completed/exp_main_v1__flat_iroute__smartcity_v1__rf_3967_exodus__seed1__20260313_113001
exp_main_v1__flat_iroute__smartcity_v1__rf_3967_exodus__seed5__20260313_113401,exp_main_v1,flat_iroute,smartcity_v1,rf_3967_exodus,,5,922a148,2026-03-13T10:36:54Z,2026-03-13T10:37:51Z,56.608,completed,runs/completed/exp_main_v1__flat_iroute__smartcity_v1__rf_3967_exodus__seed5__20260313_113401
exp_main_v1__flat_iroute__smartcity_v1__rf_3967_exodus__seed3__20260313_113201,exp_main_v1,flat_iroute,smartcity_v1,rf_3967_exodus,,3,922a148,2026-03-13T10:36:54Z,2026-03-13T10:37:51Z,57.099,completed,runs/completed/exp_main_v1__flat_iroute__smartcity_v1__rf_3967_exodus__seed3__20260313_113201
exp_main_v1__flat_iroute__smartcity_v1__rf_3967_exodus__seed4__20260313_113301,exp_main_v1,flat_iroute,smartcity_v1,rf_3967_exodus,,4,922a148,2026-03-13T10:36:54Z,2026-03-13T10:37:51Z,56.853,completed,runs/completed/exp_main_v1__flat_iroute__smartcity_v1__rf_3967_exodus__seed4__20260313_113301
exp_main_v1__hiroute__smartcity_v1__rf_3967_exodus__seed3__20260313_113701,exp_main_v1,hiroute,smartcity_v1,rf_3967_exodus,,3,922a148,2026-03-13T10:38:10Z,2026-03-13T10:39:14Z,64.305,completed,runs/completed/exp_main_v1__hiroute__smartcity_v1__rf_3967_exodus__seed3__20260313_113701
exp_main_v1__hiroute__smartcity_v1__rf_3967_exodus__seed2__20260313_113601,exp_main_v1,hiroute,smartcity_v1,rf_3967_exodus,,2,922a148,2026-03-13T10:38:10Z,2026-03-13T10:39:14Z,64.461,completed,runs/completed/exp_main_v1__hiroute__smartcity_v1__rf_3967_exodus__seed2__20260313_113601
exp_main_v1__hiroute__smartcity_v1__rf_3967_exodus__seed1__20260313_113501,exp_main_v1,hiroute,smartcity_v1,rf_3967_exodus,,1,922a148,2026-03-13T10:38:10Z,2026-03-13T10:39:15Z,65.124,completed,runs/completed/exp_main_v1__hiroute__smartcity_v1__rf_3967_exodus__seed1__20260313_113501
exp_main_v1__hiroute__smartcity_v1__rf_3967_exodus__seed5__20260313_113901,exp_main_v1,hiroute,smartcity_v1,rf_3967_exodus,,5,922a148,2026-03-13T10:38:10Z,2026-03-13T10:39:15Z,64.995,completed,runs/completed/exp_main_v1__hiroute__smartcity_v1__rf_3967_exodus__seed5__20260313_113901
exp_main_v1__hiroute__smartcity_v1__rf_3967_exodus__seed4__20260313_113801,exp_main_v1,hiroute,smartcity_v1,rf_3967_exodus,,4,922a148,2026-03-13T10:38:10Z,2026-03-13T10:39:15Z,65.079,completed,runs/completed/exp_main_v1__hiroute__smartcity_v1__rf_3967_exodus__seed4__20260313_113801
exp_ablation_v1__predicates_only__smartcity_v1__rf_3967_exodus__seed2__20260313_114601,exp_ablation_v1,predicates_only,smartcity_v1,rf_3967_exodus,,2,922a148,2026-03-13T10:43:36Z,2026-03-13T10:46:00Z,144.643,completed,runs/completed/exp_ablation_v1__predicates_only__smartcity_v1__rf_3967_exodus__seed2__20260313_114601
exp_ablation_v1__predicates_only__smartcity_v1__rf_3967_exodus__seed3__20260313_114701,exp_ablation_v1,predicates_only,smartcity_v1,rf_3967_exodus,,3,922a148,2026-03-13T10:43:36Z,2026-03-13T10:46:02Z,146.128,completed,runs/completed/exp_ablation_v1__predicates_only__smartcity_v1__rf_3967_exodus__seed3__20260313_114701
exp_ablation_v1__flat_semantic_only__smartcity_v1__rf_3967_exodus__seed2__20260313_114901,exp_ablation_v1,flat_semantic_only,smartcity_v1,rf_3967_exodus,,2,922a148,2026-03-13T10:43:36Z,2026-03-13T10:46:02Z,145.871,completed,runs/completed/exp_ablation_v1__flat_semantic_only__smartcity_v1__rf_3967_exodus__seed2__20260313_114901
exp_ablation_v1__predicates_only__smartcity_v1__rf_3967_exodus__seed1__20260313_114501,exp_ablation_v1,predicates_only,smartcity_v1,rf_3967_exodus,,1,922a148,2026-03-13T10:43:36Z,2026-03-13T10:46:02Z,146.499,completed,runs/completed/exp_ablation_v1__predicates_only__smartcity_v1__rf_3967_exodus__seed1__20260313_114501
exp_ablation_v1__predicates_plus_flat__smartcity_v1__rf_3967_exodus__seed1__20260313_115101,exp_ablation_v1,predicates_plus_flat,smartcity_v1,rf_3967_exodus,,1,922a148,2026-03-13T10:43:36Z,2026-03-13T10:46:03Z,146.246,completed,runs/completed/exp_ablation_v1__predicates_plus_flat__smartcity_v1__rf_3967_exodus__seed1__20260313_115101
exp_ablation_v1__flat_semantic_only__smartcity_v1__rf_3967_exodus__seed1__20260313_114801,exp_ablation_v1,flat_semantic_only,smartcity_v1,rf_3967_exodus,,1,922a148,2026-03-13T10:43:36Z,2026-03-13T10:46:03Z,146.669,completed,runs/completed/exp_ablation_v1__flat_semantic_only__smartcity_v1__rf_3967_exodus__seed1__20260313_114801
exp_ablation_v1__predicates_plus_flat__smartcity_v1__rf_3967_exodus__seed3__20260313_115301,exp_ablation_v1,predicates_plus_flat,smartcity_v1,rf_3967_exodus,,3,922a148,2026-03-13T10:43:36Z,2026-03-13T10:46:03Z,146.584,completed,runs/completed/exp_ablation_v1__predicates_plus_flat__smartcity_v1__rf_3967_exodus__seed3__20260313_115301
exp_ablation_v1__full_hiroute__smartcity_v1__rf_3967_exodus__seed3__20260313_115601,exp_ablation_v1,full_hiroute,smartcity_v1,rf_3967_exodus,,3,922a148,2026-03-13T10:43:37Z,2026-03-13T10:46:03Z,146.544,completed,runs/completed/exp_ablation_v1__full_hiroute__smartcity_v1__rf_3967_exodus__seed3__20260313_115601
exp_ablation_v1__full_hiroute__smartcity_v1__rf_3967_exodus__seed2__20260313_115501,exp_ablation_v1,full_hiroute,smartcity_v1,rf_3967_exodus,,2,922a148,2026-03-13T10:43:36Z,2026-03-13T10:46:03Z,146.757,completed,runs/completed/exp_ablation_v1__full_hiroute__smartcity_v1__rf_3967_exodus__seed2__20260313_115501
exp_ablation_v1__predicates_plus_flat__smartcity_v1__rf_3967_exodus__seed2__20260313_115201,exp_ablation_v1,predicates_plus_flat,smartcity_v1,rf_3967_exodus,,2,922a148,2026-03-13T10:43:36Z,2026-03-13T10:46:04Z,147.259,completed,runs/completed/exp_ablation_v1__predicates_plus_flat__smartcity_v1__rf_3967_exodus__seed2__20260313_115201
exp_ablation_v1__flat_semantic_only__smartcity_v1__rf_3967_exodus__seed3__20260313_115001,exp_ablation_v1,flat_semantic_only,smartcity_v1,rf_3967_exodus,,3,922a148,2026-03-13T10:43:36Z,2026-03-13T10:46:04Z,147.637,completed,runs/completed/exp_ablation_v1__flat_semantic_only__smartcity_v1__rf_3967_exodus__seed3__20260313_115001
exp_ablation_v1__full_hiroute__smartcity_v1__rf_3967_exodus__seed1__20260313_115401,exp_ablation_v1,full_hiroute,smartcity_v1,rf_3967_exodus,,1,922a148,2026-03-13T10:43:36Z,2026-03-13T10:46:04Z,147.483,completed,runs/completed/exp_ablation_v1__full_hiroute__smartcity_v1__rf_3967_exodus__seed1__20260313_115401
exp_main_v1__exact__smartcity_v1__rf_3967_exodus__seed1__20260313_120501,exp_main_v1,exact,smartcity_v1,rf_3967_exodus,,1,55e2e2f,2026-03-13T10:59:26Z,2026-03-13T11:00:27Z,60.853,completed,runs/completed/exp_main_v1__exact__smartcity_v1__rf_3967_exodus__seed1__20260313_120501
exp_main_v1__exact__smartcity_v1__rf_3967_exodus__seed2__20260313_120601,exp_main_v1,exact,smartcity_v1,rf_3967_exodus,,2,55e2e2f,2026-03-13T10:59:26Z,2026-03-13T11:00:27Z,60.662,completed,runs/completed/exp_main_v1__exact__smartcity_v1__rf_3967_exodus__seed2__20260313_120601
exp_main_v1__exact__smartcity_v1__rf_3967_exodus__seed3__20260313_120701,exp_main_v1,exact,smartcity_v1,rf_3967_exodus,,3,55e2e2f,2026-03-13T10:59:26Z,2026-03-13T11:00:28Z,61.343,completed,runs/completed/exp_main_v1__exact__smartcity_v1__rf_3967_exodus__seed3__20260313_120701
exp_main_v1__exact__smartcity_v1__rf_3967_exodus__seed5__20260313_120901,exp_main_v1,exact,smartcity_v1,rf_3967_exodus,,5,55e2e2f,2026-03-13T10:59:27Z,2026-03-13T11:00:28Z,61.329,completed,runs/completed/exp_main_v1__exact__smartcity_v1__rf_3967_exodus__seed5__20260313_120901
exp_main_v1__exact__smartcity_v1__rf_3967_exodus__seed4__20260313_120801,exp_main_v1,exact,smartcity_v1,rf_3967_exodus,,4,55e2e2f,2026-03-13T10:59:26Z,2026-03-13T11:00:28Z,61.737,completed,runs/completed/exp_main_v1__exact__smartcity_v1__rf_3967_exodus__seed4__20260313_120801
exp_main_v1__oracle__smartcity_v1__rf_3967_exodus__seed1__20260313_121001,exp_main_v1,oracle,smartcity_v1,rf_3967_exodus,,1,55e2e2f,2026-03-13T11:01:21Z,2026-03-13T11:02:06Z,44.983,completed,runs/completed/exp_main_v1__oracle__smartcity_v1__rf_3967_exodus__seed1__20260313_121001
exp_ablation_v1__predicates_only__smartcity_v1__rf_3967_exodus__seed1__20260313_123001,exp_ablation_v1,predicates_only,smartcity_v1,rf_3967_exodus,,1,55e2e2f,2026-03-13T11:01:59Z,2026-03-13T11:02:45Z,45.897,completed,runs/completed/exp_ablation_v1__predicates_only__smartcity_v1__rf_3967_exodus__seed1__20260313_123001
exp_main_v1__oracle__smartcity_v1__rf_3967_exodus__seed2__20260313_121101,exp_main_v1,oracle,smartcity_v1,rf_3967_exodus,,2,55e2e2f,2026-03-13T11:02:06Z,2026-03-13T11:02:52Z,46.074,completed,runs/completed/exp_main_v1__oracle__smartcity_v1__rf_3967_exodus__seed2__20260313_121101
exp_ablation_v1__predicates_only__smartcity_v1__rf_3967_exodus__seed2__20260313_123101,exp_ablation_v1,predicates_only,smartcity_v1,rf_3967_exodus,,2,55e2e2f,2026-03-13T11:02:45Z,2026-03-13T11:03:31Z,45.896,completed,runs/completed/exp_ablation_v1__predicates_only__smartcity_v1__rf_3967_exodus__seed2__20260313_123101
exp_main_v1__oracle__smartcity_v1__rf_3967_exodus__seed3__20260313_121201,exp_main_v1,oracle,smartcity_v1,rf_3967_exodus,,3,55e2e2f,2026-03-13T11:02:52Z,2026-03-13T11:03:38Z,45.803,completed,runs/completed/exp_main_v1__oracle__smartcity_v1__rf_3967_exodus__seed3__20260313_121201
exp_ablation_v1__predicates_only__smartcity_v1__rf_3967_exodus__seed3__20260313_123201,exp_ablation_v1,predicates_only,smartcity_v1,rf_3967_exodus,,3,55e2e2f,2026-03-13T11:03:31Z,2026-03-13T11:04:17Z,46.13,completed,runs/completed/exp_ablation_v1__predicates_only__smartcity_v1__rf_3967_exodus__seed3__20260313_123201
exp_main_v1__oracle__smartcity_v1__rf_3967_exodus__seed4__20260313_121301,exp_main_v1,oracle,smartcity_v1,rf_3967_exodus,,4,55e2e2f,2026-03-13T11:03:38Z,2026-03-13T11:04:24Z,46.222,completed,runs/completed/exp_main_v1__oracle__smartcity_v1__rf_3967_exodus__seed4__20260313_121301
exp_ablation_v1__flat_semantic_only__smartcity_v1__rf_3967_exodus__seed1__20260313_123301,exp_ablation_v1,flat_semantic_only,smartcity_v1,rf_3967_exodus,,1,55e2e2f,2026-03-13T11:04:17Z,2026-03-13T11:05:04Z,46.417,completed,runs/completed/exp_ablation_v1__flat_semantic_only__smartcity_v1__rf_3967_exodus__seed1__20260313_123301
exp_main_v1__oracle__smartcity_v1__rf_3967_exodus__seed5__20260313_121401,exp_main_v1,oracle,smartcity_v1,rf_3967_exodus,,5,55e2e2f,2026-03-13T11:04:25Z,2026-03-13T11:05:10Z,45.695,completed,runs/completed/exp_main_v1__oracle__smartcity_v1__rf_3967_exodus__seed5__20260313_121401
exp_ablation_v1__flat_semantic_only__smartcity_v1__rf_3967_exodus__seed2__20260313_123401,exp_ablation_v1,flat_semantic_only,smartcity_v1,rf_3967_exodus,,2,55e2e2f,2026-03-13T11:05:04Z,2026-03-13T11:05:48Z,44.506,completed,runs/completed/exp_ablation_v1__flat_semantic_only__smartcity_v1__rf_3967_exodus__seed2__20260313_123401
exp_main_v1__flood__smartcity_v1__rf_3967_exodus__seed1__20260313_121501,exp_main_v1,flood,smartcity_v1,rf_3967_exodus,,1,55e2e2f,2026-03-13T11:05:10Z,2026-03-13T11:05:55Z,44.393,completed,runs/completed/exp_main_v1__flood__smartcity_v1__rf_3967_exodus__seed1__20260313_121501
exp_ablation_v1__flat_semantic_only__smartcity_v1__rf_3967_exodus__seed3__20260313_123501,exp_ablation_v1,flat_semantic_only,smartcity_v1,rf_3967_exodus,,3,55e2e2f,2026-03-13T11:05:49Z,2026-03-13T11:06:33Z,44.381,completed,runs/completed/exp_ablation_v1__flat_semantic_only__smartcity_v1__rf_3967_exodus__seed3__20260313_123501
exp_main_v1__flood__smartcity_v1__rf_3967_exodus__seed2__20260313_121601,exp_main_v1,flood,smartcity_v1,rf_3967_exodus,,2,55e2e2f,2026-03-13T11:05:55Z,2026-03-13T11:06:39Z,44.027,completed,runs/completed/exp_main_v1__flood__smartcity_v1__rf_3967_exodus__seed2__20260313_121601
exp_ablation_v1__predicates_plus_flat__smartcity_v1__rf_3967_exodus__seed1__20260313_123601,exp_ablation_v1,predicates_plus_flat,smartcity_v1,rf_3967_exodus,,1,55e2e2f,2026-03-13T11:06:33Z,2026-03-13T11:07:19Z,45.438,completed,runs/completed/exp_ablation_v1__predicates_plus_flat__smartcity_v1__rf_3967_exodus__seed1__20260313_123601
exp_main_v1__flood__smartcity_v1__rf_3967_exodus__seed3__20260313_121701,exp_main_v1,flood,smartcity_v1,rf_3967_exodus,,3,55e2e2f,2026-03-13T11:06:39Z,2026-03-13T11:07:25Z,45.864,completed,runs/completed/exp_main_v1__flood__smartcity_v1__rf_3967_exodus__seed3__20260313_121701
exp_ablation_v1__predicates_plus_flat__smartcity_v1__rf_3967_exodus__seed2__20260313_123701,exp_ablation_v1,predicates_plus_flat,smartcity_v1,rf_3967_exodus,,2,55e2e2f,2026-03-13T11:07:19Z,2026-03-13T11:08:05Z,46.457,completed,runs/completed/exp_ablation_v1__predicates_plus_flat__smartcity_v1__rf_3967_exodus__seed2__20260313_123701
exp_main_v1__flood__smartcity_v1__rf_3967_exodus__seed4__20260313_121801,exp_main_v1,flood,smartcity_v1,rf_3967_exodus,,4,55e2e2f,2026-03-13T11:07:25Z,2026-03-13T11:08:13Z,47.545,completed,runs/completed/exp_main_v1__flood__smartcity_v1__rf_3967_exodus__seed4__20260313_121801
exp_ablation_v1__predicates_plus_flat__smartcity_v1__rf_3967_exodus__seed3__20260313_123801,exp_ablation_v1,predicates_plus_flat,smartcity_v1,rf_3967_exodus,,3,55e2e2f,2026-03-13T11:08:05Z,2026-03-13T11:09:03Z,57.483,completed,runs/completed/exp_ablation_v1__predicates_plus_flat__smartcity_v1__rf_3967_exodus__seed3__20260313_123801
exp_main_v1__flood__smartcity_v1__rf_3967_exodus__seed5__20260313_121901,exp_main_v1,flood,smartcity_v1,rf_3967_exodus,,5,55e2e2f,2026-03-13T11:08:13Z,2026-03-13T11:09:10Z,56.608,completed,runs/completed/exp_main_v1__flood__smartcity_v1__rf_3967_exodus__seed5__20260313_121901
exp_ablation_v1__full_hiroute__smartcity_v1__rf_3967_exodus__seed1__20260313_123901,exp_ablation_v1,full_hiroute,smartcity_v1,rf_3967_exodus,,1,55e2e2f,2026-03-13T11:09:03Z,2026-03-13T11:09:50Z,47.308,completed,runs/completed/exp_ablation_v1__full_hiroute__smartcity_v1__rf_3967_exodus__seed1__20260313_123901
exp_main_v1__flat_iroute__smartcity_v1__rf_3967_exodus__seed1__20260313_122001,exp_main_v1,flat_iroute,smartcity_v1,rf_3967_exodus,,1,55e2e2f,2026-03-13T11:09:10Z,2026-03-13T11:09:57Z,46.905,completed,runs/completed/exp_main_v1__flat_iroute__smartcity_v1__rf_3967_exodus__seed1__20260313_122001
exp_ablation_v1__full_hiroute__smartcity_v1__rf_3967_exodus__seed2__20260313_124001,exp_ablation_v1,full_hiroute,smartcity_v1,rf_3967_exodus,,2,55e2e2f,2026-03-13T11:09:51Z,2026-03-13T11:10:35Z,44.647,completed,runs/completed/exp_ablation_v1__full_hiroute__smartcity_v1__rf_3967_exodus__seed2__20260313_124001
exp_main_v1__flat_iroute__smartcity_v1__rf_3967_exodus__seed2__20260313_122101,exp_main_v1,flat_iroute,smartcity_v1,rf_3967_exodus,,2,55e2e2f,2026-03-13T11:09:57Z,2026-03-13T11:10:41Z,44.497,completed,runs/completed/exp_main_v1__flat_iroute__smartcity_v1__rf_3967_exodus__seed2__20260313_122101
exp_ablation_v1__full_hiroute__smartcity_v1__rf_3967_exodus__seed3__20260313_124101,exp_ablation_v1,full_hiroute,smartcity_v1,rf_3967_exodus,,3,55e2e2f,2026-03-13T11:10:35Z,2026-03-13T11:11:20Z,44.362,completed,runs/completed/exp_ablation_v1__full_hiroute__smartcity_v1__rf_3967_exodus__seed3__20260313_124101
exp_main_v1__flat_iroute__smartcity_v1__rf_3967_exodus__seed3__20260313_122201,exp_main_v1,flat_iroute,smartcity_v1,rf_3967_exodus,,3,55e2e2f,2026-03-13T11:10:42Z,2026-03-13T11:11:26Z,44.353,completed,runs/completed/exp_main_v1__flat_iroute__smartcity_v1__rf_3967_exodus__seed3__20260313_122201
exp_main_v1__flat_iroute__smartcity_v1__rf_3967_exodus__seed4__20260313_122301,exp_main_v1,flat_iroute,smartcity_v1,rf_3967_exodus,,4,55e2e2f,2026-03-13T11:11:26Z,2026-03-13T11:12:10Z,43.913,completed,runs/completed/exp_main_v1__flat_iroute__smartcity_v1__rf_3967_exodus__seed4__20260313_122301
exp_main_v1__flat_iroute__smartcity_v1__rf_3967_exodus__seed5__20260313_122401,exp_main_v1,flat_iroute,smartcity_v1,rf_3967_exodus,,5,55e2e2f,2026-03-13T11:12:10Z,2026-03-13T11:12:54Z,44.009,completed,runs/completed/exp_main_v1__flat_iroute__smartcity_v1__rf_3967_exodus__seed5__20260313_122401
exp_main_v1__hiroute__smartcity_v1__rf_3967_exodus__seed1__20260313_122501,exp_main_v1,hiroute,smartcity_v1,rf_3967_exodus,,1,55e2e2f,2026-03-13T11:12:54Z,2026-03-13T11:13:38Z,43.798,completed,runs/completed/exp_main_v1__hiroute__smartcity_v1__rf_3967_exodus__seed1__20260313_122501
exp_main_v1__hiroute__smartcity_v1__rf_3967_exodus__seed2__20260313_122601,exp_main_v1,hiroute,smartcity_v1,rf_3967_exodus,,2,55e2e2f,2026-03-13T11:13:38Z,2026-03-13T11:14:22Z,43.488,completed,runs/completed/exp_main_v1__hiroute__smartcity_v1__rf_3967_exodus__seed2__20260313_122601
exp_main_v1__hiroute__smartcity_v1__rf_3967_exodus__seed3__20260313_122701,exp_main_v1,hiroute,smartcity_v1,rf_3967_exodus,,3,55e2e2f,2026-03-13T11:14:22Z,2026-03-13T11:15:06Z,43.609,completed,runs/completed/exp_main_v1__hiroute__smartcity_v1__rf_3967_exodus__seed3__20260313_122701
exp_main_v1__hiroute__smartcity_v1__rf_3967_exodus__seed4__20260313_122801,exp_main_v1,hiroute,smartcity_v1,rf_3967_exodus,,4,55e2e2f,2026-03-13T11:15:06Z,2026-03-13T11:15:49Z,43.266,completed,runs/completed/exp_main_v1__hiroute__smartcity_v1__rf_3967_exodus__seed4__20260313_122801
exp_main_v1__hiroute__smartcity_v1__rf_3967_exodus__seed5__20260313_122901,exp_main_v1,hiroute,smartcity_v1,rf_3967_exodus,,5,55e2e2f,2026-03-13T11:15:49Z,2026-03-13T11:16:33Z,43.652,completed,runs/completed/exp_main_v1__hiroute__smartcity_v1__rf_3967_exodus__seed5__20260313_122901
exp_routing_main_v2__hiroute__smartcity_v2__rf_3967_exodus__budget16__seed1__20260316_093646,exp_routing_main_v2,hiroute,smartcity_v2,rf_3967_exodus,16,1,977dbb5,2026-03-16T09:36:47Z,2026-03-16T09:39:55Z,188.325,completed,runs/completed/exp_routing_main_v2__hiroute__smartcity_v2__rf_3967_exodus__budget16__seed1__20260316_093646
exp_ablation_v2__full_hiroute__smartcity_v2__rf_3967_exodus__budget16__seed1__20260316_111716,exp_ablation_v2,full_hiroute,smartcity_v2,rf_3967_exodus,16,1,c4e7cfc,2026-03-16T11:17:16Z,2026-03-16T11:22:35Z,318.636,completed,runs/completed/exp_ablation_v2__full_hiroute__smartcity_v2__rf_3967_exodus__budget16__seed1__20260316_111716
exp_ablation_v2__predicates_only__smartcity_v2__rf_3967_exodus__budget16__seed1__20260316_111716,exp_ablation_v2,predicates_only,smartcity_v2,rf_3967_exodus,16,1,c4e7cfc,2026-03-16T11:17:16Z,2026-03-16T11:22:39Z,322.798,completed,runs/completed/exp_ablation_v2__predicates_only__smartcity_v2__rf_3967_exodus__budget16__seed1__20260316_111716
exp_object_main_v2__oracle__smartcity_v2__rf_3967_exodus__budget16__seed1__20260316_111716,exp_object_main_v2,oracle,smartcity_v2,rf_3967_exodus,16,1,c4e7cfc,2026-03-16T11:17:16Z,2026-03-16T11:22:40Z,324.548,completed,runs/completed/exp_object_main_v2__oracle__smartcity_v2__rf_3967_exodus__budget16__seed1__20260316_111716
exp_routing_main_v2__oracle__smartcity_v2__rf_3967_exodus__budget16__seed1__20260316_111715,exp_routing_main_v2,oracle,smartcity_v2,rf_3967_exodus,16,1,c4e7cfc,2026-03-16T11:17:16Z,2026-03-16T11:22:40Z,324.683,completed,runs/completed/exp_routing_main_v2__oracle__smartcity_v2__rf_3967_exodus__budget16__seed1__20260316_111715
exp_object_main_v2__flood__smartcity_v2__rf_3967_exodus__budget16__seed1__20260316_111716,exp_object_main_v2,flood,smartcity_v2,rf_3967_exodus,16,1,c4e7cfc,2026-03-16T11:17:16Z,2026-03-16T11:22:42Z,325.818,completed,runs/completed/exp_object_main_v2__flood__smartcity_v2__rf_3967_exodus__budget16__seed1__20260316_111716
exp_routing_main_v2__inf_tag_forwarding__smartcity_v2__rf_3967_exodus__budget8__seed1__20260316_111715,exp_routing_main_v2,inf_tag_forwarding,smartcity_v2,rf_3967_exodus,8,1,c4e7cfc,2026-03-16T11:17:16Z,2026-03-16T11:22:42Z,326.23,completed,runs/completed/exp_routing_main_v2__inf_tag_forwarding__smartcity_v2__rf_3967_exodus__budget8__seed1__20260316_111715
exp_routing_main_v2__hiroute__smartcity_v2__rf_3967_exodus__budget8__seed1__20260316_111715,exp_routing_main_v2,hiroute,smartcity_v2,rf_3967_exodus,8,1,c4e7cfc,2026-03-16T11:17:16Z,2026-03-16T11:22:42Z,326.59,completed,runs/completed/exp_routing_main_v2__hiroute__smartcity_v2__rf_3967_exodus__budget8__seed1__20260316_111715
exp_routing_main_v2__hiroute__smartcity_v2__rf_3967_exodus__budget64__seed1__20260316_111715,exp_routing_main_v2,hiroute,smartcity_v2,rf_3967_exodus,64,1,c4e7cfc,2026-03-16T11:17:16Z,2026-03-16T11:22:43Z,326.83,completed,runs/completed/exp_routing_main_v2__hiroute__smartcity_v2__rf_3967_exodus__budget64__seed1__20260316_111715
exp_object_main_v2__hiroute__smartcity_v2__rf_3967_exodus__budget16__seed1__20260316_111715,exp_object_main_v2,hiroute,smartcity_v2,rf_3967_exodus,16,1,c4e7cfc,2026-03-16T11:17:16Z,2026-03-16T11:22:43Z,327.335,completed,runs/completed/exp_object_main_v2__hiroute__smartcity_v2__rf_3967_exodus__budget16__seed1__20260316_111715
exp_routing_main_v2__flood__smartcity_v2__rf_3967_exodus__budget16__seed1__20260316_111716,exp_routing_main_v2,flood,smartcity_v2,rf_3967_exodus,16,1,c4e7cfc,2026-03-16T11:17:16Z,2026-03-16T11:22:43Z,327.171,completed,runs/completed/exp_routing_main_v2__flood__smartcity_v2__rf_3967_exodus__budget16__seed1__20260316_111716
exp_routing_main_v2__flat_iroute__smartcity_v2__rf_3967_exodus__budget32__seed1__20260316_111716,exp_routing_main_v2,flat_iroute,smartcity_v2,rf_3967_exodus,32,1,c4e7cfc,2026-03-16T11:17:16Z,2026-03-16T11:22:43Z,327.29,completed,runs/completed/exp_routing_main_v2__flat_iroute__smartcity_v2__rf_3967_exodus__budget32__seed1__20260316_111716
exp_routing_main_v2__hiroute__smartcity_v2__rf_3967_exodus__budget32__seed1__20260316_111715,exp_routing_main_v2,hiroute,smartcity_v2,rf_3967_exodus,32,1,c4e7cfc,2026-03-16T11:17:16Z,2026-03-16T11:22:43Z,327.965,completed,runs/completed/exp_routing_main_v2__hiroute__smartcity_v2__rf_3967_exodus__budget32__seed1__20260316_111715
exp_routing_main_v2__flat_iroute__smartcity_v2__rf_3967_exodus__budget8__seed1__20260316_111716,exp_routing_main_v2,flat_iroute,smartcity_v2,rf_3967_exodus,8,1,c4e7cfc,2026-03-16T11:17:16Z,2026-03-16T11:22:44Z,327.958,completed,runs/completed/exp_routing_main_v2__flat_iroute__smartcity_v2__rf_3967_exodus__budget8__seed1__20260316_111716
exp_routing_main_v2__flat_iroute__smartcity_v2__rf_3967_exodus__budget64__seed1__20260316_111715,exp_routing_main_v2,flat_iroute,smartcity_v2,rf_3967_exodus,64,1,c4e7cfc,2026-03-16T11:17:16Z,2026-03-16T11:22:44Z,328.519,completed,runs/completed/exp_routing_main_v2__flat_iroute__smartcity_v2__rf_3967_exodus__budget64__seed1__20260316_111715
exp_routing_main_v2__hiroute__smartcity_v2__rf_3967_exodus__budget16__seed1__20260316_111716,exp_routing_main_v2,hiroute,smartcity_v2,rf_3967_exodus,16,1,c4e7cfc,2026-03-16T11:17:16Z,2026-03-16T11:22:44Z,328.298,completed,runs/completed/exp_routing_main_v2__hiroute__smartcity_v2__rf_3967_exodus__budget16__seed1__20260316_111716
exp_routing_main_v2__inf_tag_forwarding__smartcity_v2__rf_3967_exodus__budget32__seed1__20260316_111715,exp_routing_main_v2,inf_tag_forwarding,smartcity_v2,rf_3967_exodus,32,1,c4e7cfc,2026-03-16T11:17:16Z,2026-03-16T11:22:44Z,328.521,completed,runs/completed/exp_routing_main_v2__inf_tag_forwarding__smartcity_v2__rf_3967_exodus__budget32__seed1__20260316_111715
exp_object_main_v2__flat_iroute__smartcity_v2__rf_3967_exodus__budget16__seed1__20260316_111716,exp_object_main_v2,flat_iroute,smartcity_v2,rf_3967_exodus,16,1,c4e7cfc,2026-03-16T11:17:16Z,2026-03-16T11:22:44Z,328.629,completed,runs/completed/exp_object_main_v2__flat_iroute__smartcity_v2__rf_3967_exodus__budget16__seed1__20260316_111716
exp_routing_main_v2__inf_tag_forwarding__smartcity_v2__rf_3967_exodus__budget64__seed1__20260316_111716,exp_routing_main_v2,inf_tag_forwarding,smartcity_v2,rf_3967_exodus,64,1,c4e7cfc,2026-03-16T11:17:16Z,2026-03-16T11:22:45Z,328.768,completed,runs/completed/exp_routing_main_v2__inf_tag_forwarding__smartcity_v2__rf_3967_exodus__budget64__seed1__20260316_111716
exp_ablation_v2__flat_semantic_only__smartcity_v2__rf_3967_exodus__budget16__seed1__20260316_111716,exp_ablation_v2,flat_semantic_only,smartcity_v2,rf_3967_exodus,16,1,c4e7cfc,2026-03-16T11:17:16Z,2026-03-16T11:22:45Z,328.974,completed,runs/completed/exp_ablation_v2__flat_semantic_only__smartcity_v2__rf_3967_exodus__budget16__seed1__20260316_111716
